"propertyId","accountId_anonymized","meterType","startDate","endDate","consumptionGj","cost","ghgEmissionsKg","consumptionExpected","hdd","cdd","meterId"
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-01-01 00:00:00","2021-01-31 00:00:00","12013.00308","138445.42","1008133.541","0","736.2","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-02-01 00:00:00","2021-02-28 00:00:00","11558.25138","145390.1","969970.6907","0","680.6","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-03-01 00:00:00","2021-03-31 00:00:00","10228.63803","128487.25","858389.2812","0","537.8","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-04-01 00:00:00","2021-04-30 00:00:00","5534.11404","92041.32","464423.9203","0","273.2","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-05-01 00:00:00","2021-05-31 00:00:00","241.35852","15017.69","20254.85367","0","126.9","37",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-06-01 00:00:00","2021-06-30 00:00:00","0","12373.51","0","0","4.2","123.8",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-07-01 00:00:00","2021-07-31 00:00:00","0","12373.51","0","0","6.2","93.3",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-08-01 00:00:00","2021-08-31 00:00:00","0","12373.51","0","0","0.4","193.2",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-09-01 00:00:00","2021-09-30 00:00:00","0","12373.51","0","0","29.1","28.5",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-10-01 00:00:00","2021-10-31 00:00:00","55.4268","12999.09","4651.427773","0","171.9","3.2",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-11-01 00:00:00","2021-11-30 00:00:00","3279.50298","53858.61","275216.5242","0","442.4","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2021-12-01 00:00:00","2021-12-31 00:00:00","5183.41356","73999.26","434993.0682","0","644.3","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-01-01 00:00:00","2022-01-31 00:00:00","7569.41133","105717.59","635226.4624","15378.54328","935.1","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-02-01 00:00:00","2022-02-28 00:00:00","6473.97621","88672.82","543297.3353","11973.3447","704.1","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-03-01 00:00:00","2022-03-31 00:00:00","5858.99067","89244.79","491687.6299","11008.44842","576.8","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-04-01 00:00:00","2022-04-30 00:00:00","3614.45721","4987.49","303325.9479","7017.608962","339.4","0",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-05-01 00:00:00","2022-05-31 00:00:00","403.98579","20542.28","33902.56561","142.0875628","85.5","44.1",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-06-01 00:00:00","2022-06-30 00:00:00","0","13004.52","0","0","20.9","51.7",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-07-01 00:00:00","2022-07-31 00:00:00","0","13004.52","0","0","0.1","144.6",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-08-01 00:00:00","2022-08-31 00:00:00","0","13004.52","0","0","3.9","121.5",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-09-01 00:00:00","2022-09-30 00:00:00","0","13004.52","0","0","87.2","32.8",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-10-01 00:00:00","2022-10-31 00:00:00","1418.4222","41011.65","119034.2653","69.50646728","208.9","2.1",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-11-01 00:00:00","2022-11-30 00:00:00","3499.32063","70020.06","293663.6639","2965.072601","402.5","0.6",224
25,"e08599ba76fe6afa2b5786d857b0f56e","steam","2022-12-01 00:00:00","2022-12-31 00:00:00","4925.80491","88297.06","413374.5005","4764.081701","594.3","0",224
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","486.8581133999997","16731.99000000001","3786.8524078280375","0","1006.8","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","462.53392695000025","16893.059999999994","3597.6553882213007","0","755.2","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","690.7284184500003","24466.64999999999","5372.584953541902","0","601.5","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","543.2857621499999","20983.040000000005","4225.754773128566","0","355.4","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","632.6556382499997","23662.35","4920.886519281731","0","106.4","24.800000000000004",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","647.0442386999997","24002.04999999999","5032.803122414504","0","30.299999999999997","28.9",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","143.0868378000001","7732.079999999995","1112.949997828732","0","1","104.89999999999999",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","1461.567898800001","41740.719999999994","11368.285265131524","0","4.300000000000001","85.4",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-09-01 00:00:00","2022-09-30 00:00:00","656.0078651999996","20185.2","5102.523498146454","0","99.2","12.100000000000001",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-10-01 00:00:00","2022-10-31 00:00:00","620.9777248500003","19260.13","4830.054029773926","0","277.3","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","592.6397056499999","18863.79","4609.636841917735","0","433.6","0.8999999999999986",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2022-12-01 00:00:00","2022-12-31 00:00:00","629.8729541999994","19522.850000000013","4899.242402638839","0","623.4","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-01-01 00:00:00","2023-01-31 00:00:00","615.3439595999998","19341.890000000003","4786.2337936211115","424.4660746038319","721.1","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-02-01 00:00:00","2023-02-28 00:00:00","567.51275265","20894.099999999995","4414.195788661106","453.34300942747655","715.9","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","614.9947741500001","21562.74","4783.517778984166","691.1828259113285","602.7","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","638.0698126499999","22745.510000000002","4962.998746229867","527.0695797544155","308.3","0",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","674.7234853499997","21419.180000000004","5248.096282656657","657.3148816445723","158.20000000000002","10.8",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","698.3277017999997","22506.140000000014","5431.693272084125","646.321213145186","28.9","60.5",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","729.8839868999995","22878.070000000003","5677.142594841663","143.6013801588493","5.400000000000002","122.20000000000002",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","716.4745456499999","23772.279999999984","5572.842032752705","1473.123426434274","13.999999999999998","32.8",88
22,"a837f073505daac6ee52c82ea23466dc","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","685.0226562000004","22194.870000000006","5328.204714371164","640.3245450350248","67.60000000000001","32.3",88
24,"253a8513d159183daee677c94af19e2f","steam","2021-01-01 00:00:00","2021-01-31 00:00:00","2814.92562","52589.51","236229.1023","0","736.2","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-02-01 00:00:00","2021-02-28 00:00:00","2757.60927","54758.17","231419.1031","0","680.6","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-03-01 00:00:00","2021-03-31 00:00:00","1903.28073","33253.41","159723.6869","0","537.8","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-04-01 00:00:00","2021-04-30 00:00:00","1119.8733","30842.12","93979.98387","0","273.2","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-05-01 00:00:00","2021-05-31 00:00:00","0","16366.27","0","0","126.9","37",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-06-01 00:00:00","2021-06-30 00:00:00","0","16233","0","0","4.2","123.8",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-07-01 00:00:00","2021-07-31 00:00:00","0","16991.16","0","0","6.2","93.3",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-08-01 00:00:00","2021-08-31 00:00:00","0","17537.62","0","0","0.4","193.2",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-09-01 00:00:00","2021-09-30 00:00:00","0","17815.37","0","0","29.1","28.5",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-10-01 00:00:00","2021-10-31 00:00:00","0","16298.41","0","0","171.9","3.2",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-11-01 00:00:00","2021-11-30 00:00:00","873.35001","28630.02","73291.70171","0","442.4","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2021-12-01 00:00:00","2021-12-31 00:00:00","2863.55004","57465.95","240309.673","0","644.3","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-01-01 00:00:00","2022-01-31 00:00:00","4750.83258","98907.98","398690.7887","3654.110689","935.1","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-02-01 00:00:00","2022-02-28 00:00:00","2989.89795","66905.78","250912.8141","2863.57033","704.1","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-03-01 00:00:00","2022-03-31 00:00:00","1668.97653","43193.72","140060.8331","2061.623065","576.8","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-04-01 00:00:00","2022-04-30 00:00:00","1002.46926","33858.74","84127.41413","1482.960224","339.4","0",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-05-01 00:00:00","2022-05-31 00:00:00","375.13866","24108.4","31481.70888","0","85.5","44.1",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-06-01 00:00:00","2022-06-30 00:00:00","0","17302.7","0","0","20.9","51.7",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-07-01 00:00:00","2022-07-31 00:00:00","0","17668.81","0","0","0.1","144.6",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-08-01 00:00:00","2022-08-31 00:00:00","0","18100.98","0","0","3.9","121.5",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-09-01 00:00:00","2022-09-30 00:00:00","0","18240.49","0","0","87.2","32.8",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-10-01 00:00:00","2022-10-31 00:00:00","0","18313.67","0","0","208.9","2.1",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-11-01 00:00:00","2022-11-30 00:00:00","662.35026","27808.27","55584.56189","780.0227546","402.5","0.6",222
24,"253a8513d159183daee677c94af19e2f","steam","2022-12-01 00:00:00","2022-12-31 00:00:00","1879.09449","51200.2","157693.9729","2614.667509","594.3","0",222
23,"9157b63b7a98954f008d341b09929449","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","48.36038489999999","1868.8000000000013","376.1540271417725","0","755.2","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","35.210132849999965","1451.8999999999996","273.8694759173495","0","601.5","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","23.971401149999984","985.8399999999992","186.45300481889697","0","355.4","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","23.244231449999997","963.1500000000007","180.79697433783124","0","106.4","24.800000000000004",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","24.190991999999998","1002.6199999999997","188.16101402357535","0","30.299999999999997","28.9",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","27.11767005","1123.99","210.92513670232043","0","1","104.89999999999999",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","25.09095450000001","1039.8599999999994","195.1610517476668","0","4.300000000000001","85.4",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-09-01 00:00:00","2022-09-30 00:00:00","19.259197499999996","798.0500000000004","149.80080729555476","0","99.2","12.100000000000001",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-10-01 00:00:00","2022-10-31 00:00:00","17.459272499999997","723.3700000000002","135.80073184737208","0","277.3","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","29.86075575","1122.6300000000008","232.26125168535083","0","433.6","0.8999999999999986",89
23,"9157b63b7a98954f008d341b09929449","electricity","2022-12-01 00:00:00","2022-12-31 00:00:00","47.12923619999998","1769.989999999999","366.57797553521544","0","623.4","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-01-01 00:00:00","2023-01-31 00:00:00","52.80619964999999","2041.9899999999984","410.7342134987837","0","721.1","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-02-01 00:00:00","2023-02-28 00:00:00","56.43124860000002","2184.8000000000006","438.9303654514238","45.82866962717054","715.9","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","44.87932995000002","1754.4599999999994","349.0778812249874","35.27285467475331","602.7","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","31.459089150000008","1227.89","244.69331868333714","21.91909958017231","308.3","0",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","28.287621299999977","1110.4400000000005","220.02518574363899","26.077857434229983","158.20000000000002","10.8",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","28.168826249999988","1106.0099999999995","219.10118076405902","24.103377861652525","28.9","60.5",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","31.077505050000024","1220.1799999999998","241.72530268832253","27.438620386872675","5.400000000000002","122.20000000000002",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","28.3452189","1112.9899999999998","220.473188157981","25.742702602075305","13.999999999999998","32.8",89
23,"9157b63b7a98954f008d341b09929449","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","24.42498225000001","959.0399999999996","189.9810238318392","17.81460253614162","67.60000000000001","32.3",89
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-05-01 00:00:00","2022-05-31 00:00:00","0.03843040000000001","0","1.9372377975647488","0","90.1","35.900000000000006",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-06-01 00:00:00","2022-06-30 00:00:00","0.07686079999999998","0","3.8744755951294962","0","19.4","45.599999999999994",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-07-01 00:00:00","2022-07-31 00:00:00","0","0","0","0","1","135.9",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-08-01 00:00:00","2022-08-31 00:00:00","0.03074432","0","1.5497902380517987","0","3.8000000000000007","114.39999999999999",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-09-01 00:00:00","2022-09-30 00:00:00","3.4982265489655173","0","176.34208062108357","0","90.69999999999999","25.900000000000002",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-10-01 00:00:00","2022-10-31 00:00:00","12.890727453615133","0","649.8086010358679","0","235.1","1.6999999999999993",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-11-01 00:00:00","2022-11-30 00:00:00","25.33630379170507","0","1277.177582223295","0","409.4","0.3000000000000007",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2022-12-01 00:00:00","2022-12-31 00:00:00","99.66677187428567","0","5024.1016912686155","0","611.1","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-01-01 00:00:00","2023-01-31 00:00:00","138.33463577694573","275.3154264972777","6973.309805244079","0","708.5","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-02-01 00:00:00","2023-02-28 00:00:00","55.40371623448278","915.8604853772674","2792.8455913805665","0","693.1","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-03-01 00:00:00","2023-03-31 00:00:00","45.31791889411768","720.8870534293096","2284.43069519595","0","585.6","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-04-01 00:00:00","2023-04-30 00:00:00","20.75892656188236","348.22684024730574","1046.436601558905","0","329.7","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-05-01 00:00:00","2023-05-31 00:00:00","1.0514557440000003","35.23550592355813","53.002826141371536","0.20169889266078936","157.29999999999998","7.100000000000001",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-06-01 00:00:00","2023-06-30 00:00:00","0","18.16974728613476","0","0.05725429479822188","33.400000000000006","58.29999999999999",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-07-01 00:00:00","2023-07-31 00:00:00","0","18.775862341974072","0","0","0.10000000000000142","137.6",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-08-01 00:00:00","2023-08-31 00:00:00","0","18.778987149275096","0","0.030787939881214532","3.6999999999999993","54.2",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-09-01 00:00:00","2023-09-30 00:00:00","0","18.266497709434454","0","-7.3260981574822335","39.900000000000006","40.800000000000004",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-10-01 00:00:00","2023-10-31 00:00:00","2.7765964000000003","62.25492913356754","139.9654308740531","8.49008508652123","180.2","9.7",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-11-01 00:00:00","2023-11-30 00:00:00","13.851414171428578","234.08383905117586","698.2358518936946","31.263673637243357","487.8","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2023-12-01 00:00:00","2023-12-31 00:00:00","54.03122088000001","744.0709800998288","2723.6594814861587","98.73846062182021","606.1","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-01-01 00:00:00","2024-01-31 00:00:00","95.08681370412708","1248.9923448925424","4793.230607998686","146.99394239354226","748.2","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-02-01 00:00:00","2024-02-29 00:00:00","50.0662711111111","461.10639035507774","2523.790352938519","50.71226187919974","640.7","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-03-01 00:00:00","2024-03-31 00:00:00","40.01885653333336","0","2017.3102931974263","39.22905991368551","516.9","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-04-01 00:00:00","2024-04-30 00:00:00","11.939044266666658","0","601.8352091101148","21.368484879098173","337.2","0",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-05-01 00:00:00","2024-05-31 00:00:00","1.127291733333333","0","56.825642061899266","0.21046992332028855","90.9","19.9",NULL
275,"bd6f9c096a3d10bb78fb9a51f550d7b9","gas","2024-06-01 00:00:00","2024-06-30 00:00:00","0","0","0","0","13.499999999999998","80.4",NULL
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2019-12-01 00:00:00","2019-12-31 00:00:00","89.34718633","944.7746208","4503.901767","0","702.6","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-01-01 00:00:00","2020-01-31 00:00:00","148.8060025","1551.545334","7501.160865","0","758","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-02-01 00:00:00","2020-02-29 00:00:00","125.4203554","1301.905094","6322.313926","0","722.1","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-03-01 00:00:00","2020-03-31 00:00:00","77.63306804","846.3173869","3913.40485","0","543.8","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-04-01 00:00:00","2020-04-30 00:00:00","41.33647025","497.3866269","2083.729875","0","397.7","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-05-01 00:00:00","2020-05-31 00:00:00","15.74945944","216.3755621","793.9144044","0","187.7","36.6",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-06-01 00:00:00","2020-06-30 00:00:00","1.033645241","42.4412543","52.10501662","0","43.7","87",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-07-01 00:00:00","2020-07-31 00:00:00","0","31.07072619","0","0","0","174.7",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-08-01 00:00:00","2020-08-31 00:00:00","0","31.07120061","0","0","23.2","80.3",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-09-01 00:00:00","2020-09-30 00:00:00","0.471412907","35.79734694","23.76345032","0","121.4","8.5",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-10-01 00:00:00","2020-10-31 00:00:00","6.607731811","111.5933583","333.0891123","0","303.9","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-11-01 00:00:00","2020-11-30 00:00:00","25.79631565","342.3048728","1300.366317","0","411","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2020-12-01 00:00:00","2020-12-31 00:00:00","53.31772838","638.1597331","2687.693043","78.80371813","627.5","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-01-01 00:00:00","2021-01-31 00:00:00","80.24072175","895.972857","4044.85405","152.1184883","773.4","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-02-01 00:00:00","2021-02-28 00:00:00","74.81543183","833.4932234","3771.370644","127.1986611","731.4","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-03-01 00:00:00","2021-03-31 00:00:00","44.9090676","550.5322068","2263.820913","81.25781556","566.1","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-04-01 00:00:00","2021-04-30 00:00:00","19.93545603","273.9874997","1004.92628","28.39351422","293.9","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-05-01 00:00:00","2021-05-31 00:00:00","5.144976551","93.84807533","259.3530914","11.62773435","155.9","27.3",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-06-01 00:00:00","2021-06-30 00:00:00","0.239549493","33.5956181","12.07544894","2.646883492","8.6","110.6",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-07-01 00:00:00","2021-07-31 00:00:00","0","31.73027298","0","0","9.2","75.6",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-08-01 00:00:00","2021-08-31 00:00:00","0","31.72578392","0","0","2.3","156",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-09-01 00:00:00","2021-09-30 00:00:00","0.39199008","37.66650436","19.75982554","-0.155310589","48","14.4",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-10-01 00:00:00","2021-10-31 00:00:00","5.512566377","110.086536","277.8829246","3.791855867","202.6","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-11-01 00:00:00","2021-11-30 00:00:00","32.49905872","506.8352787","1638.244851","30.80130708","477.9","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2021-12-01 00:00:00","2021-12-31 00:00:00","66.08315237","520.6319477","3331.185222","57.39271115","670.4","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-01-01 00:00:00","2022-01-31 00:00:00","87.42934931","819.7225829","4407.225533","105.1567304","993","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-02-01 00:00:00","2022-02-28 00:00:00","81.08658217","1162.486575","4087.493023","74.0056564","724.2","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-03-01 00:00:00","2022-03-31 00:00:00","57.36224679","882.670163","2891.573146","48.18801657","602.6","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-04-01 00:00:00","2022-04-30 00:00:00","23.3656832","408.7317317","1177.840581","25.42467669","356.6","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-05-01 00:00:00","2022-05-31 00:00:00","7.703680129","151.5932594","388.3347643","2.128319461","103.3","35.3",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-06-01 00:00:00","2022-06-30 00:00:00","0.73378045","30.97879072","36.9891342","0.177987377","23.4","40.5",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-07-01 00:00:00","2022-07-31 00:00:00","0","17.70251558","0","0","1.4","112.8",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-08-01 00:00:00","2022-08-31 00:00:00","0","17.702375","0","0","6.6","85.9",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-09-01 00:00:00","2022-09-30 00:00:00","1.175518118","41.93343873","59.25668557","-0.653200927","96.5","21.3",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-10-01 00:00:00","2022-10-31 00:00:00","8.084835768","181.7334707","407.5484366","7.395747099","249.2","0.8",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-11-01 00:00:00","2022-11-30 00:00:00","44.71727794","832.623735","2254.152989","27.77864525","418.1","0.5",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2022-12-01 00:00:00","2022-12-31 00:00:00","145.1291726","2475.601839","7315.815569","59.10527755","606.6","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-01-01 00:00:00","2023-01-31 00:00:00","193.4146753","3149.104617","9749.839178","58.50667421","686.4","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-02-01 00:00:00","2023-02-28 00:00:00","123.7994844","1940.46677","6240.60745","76.23132315","684.8","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-03-01 00:00:00","2023-03-31 00:00:00","54.50498231","857.9905128","2747.541319","53.59805659","567.4","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-04-01 00:00:00","2023-04-30 00:00:00","30.14515513","491.2668046","1519.58694","19.31867412","306.3","0",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-05-01 00:00:00","2023-05-31 00:00:00","8.828510982","157.4138974","445.0363559","15.13531996","139.1","17.5",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-06-01 00:00:00","2023-06-30 00:00:00","1.551190691","42.16886324","78.19396201","0.548575532","34.2","62.7",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-07-01 00:00:00","2023-07-31 00:00:00","0","18.78255268","0","0","0.7","132.7",131
144,"1e23187221aaf0b5b22efa53d27bcbdd","gas","2023-08-01 00:00:00","2023-08-31 00:00:00","0","18.78023973","0","0","7.5","46.3",131
